,Player,player_name,All_NBA,All_Star,Draft_Yr,Pk,Team,College,Yrs,Games_Career,Minutes_Played_Career,PTS_Career,TRB_Career,AST_Career,FG_Percentage,TP_Percentage,FT_Percentage,Minutes_per_Game,Points_Per_Game,TRB_per_Game,Assists_per_Game,Win_Share,WS_per_game,BPM_Career,VORP_Career,Executive,exec_name,Prior_Player,ethnic,Tenure,tenure_years,Exec_ID,Exec_draft_exp,attend_college,first_year,second_year,third_year,fourth_year,fifth_year
3691,EfremWinters,efremwinters,0,0,1986,88,ATL,University of Illinois at Urbana-Champaign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StanKasten,stankasten,0,W,3740,10.25,148,7,1,0,0,0,0,0
3692,NickyJones,nickyjones,0,0,1986,111,ATL,Virginia Commonwealth University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StanKasten,stankasten,0,W,3740,10.25,148,7,1,0,0,0,0,0
3693,AlexanderVolkov,alexandervolkov,0,0,1986,134,ATL,0,2,149,2453,1019,384,333,0.455,0.333,0.613,16.5,6.8,2.6,2.2,4.5,0.087,0.5,1.5,StanKasten,stankasten,0,W,3740,10.25,148,7,0,0,0,0,0,0
3694,ValerieTikhonenko,valerietikhonenko,0,0,1986,157,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StanKasten,stankasten,0,W,3740,10.25,148,7,0,0,0,0,0,0
3695,DallasComegys,dallascomegys,0,0,1987,21,ATL,DePaul University,2,142,2241,856,452,95,0.457,0,0.682,15.8,6,3.2,0.7,1.1,0.024,-3.8,-1,StanKasten,stankasten,0,W,3740,10.25,148,8,1,0,0,0,0,0
3696,TerenceBailey,terencebailey,0,0,1987,42,ATL,Wagner College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StanKasten,stankasten,0,W,3740,10.25,148,8,1,0,0,0,0,0
3697,TerryConer,terryconer,0,0,1987,44,ATL,University of Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StanKasten,stankasten,0,W,3740,10.25,148,8,1,0,0,0,0,0
3698,SongTao,songtao,0,0,1987,67,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StanKasten,stankasten,0,W,3740,10.25,148,8,0,0,0,0,0,0
3699,TheofanisChristodoulou,theofanischristodoulou,0,0,1987,90,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StanKasten,stankasten,0,W,3740,10.25,148,8,0,0,0,0,0,0
3700,JoseAntonioMontero,joseantoniomontero,0,0,1987,113,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StanKasten,stankasten,0,W,3740,10.25,148,8,0,0,0,0,0,0
3701,RiccardoMorandotti,riccardomorandotti,0,0,1987,136,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StanKasten,stankasten,0,W,3740,10.25,148,8,0,0,0,0,0,0
3702,FranjoArapovic,franjoarapovic,0,0,1987,159,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StanKasten,stankasten,0,W,3740,10.25,148,8,0,0,0,0,0,0
3703,AnthonyTaylor,anthonytaylor,0,0,1988,44,ATL,University of Oregon,1,21,368,144,34,43,0.397,0,0.75,17.5,6.9,1.6,2,0.2,0.029,-3.8,-0.2,StanKasten,stankasten,0,W,3740,10.25,148,9,1,0,0,0,0,0
3704,JorgeGonzalez,jorgegonzalez,0,0,1988,54,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StanKasten,stankasten,0,W,3740,10.25,148,9,0,0,0,0,0,0
3705,DarrylMiddleton,darrylmiddleton,0,0,1988,68,ATL,Baylor University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StanKasten,stankasten,0,W,3740,10.25,148,9,1,0,0,0,0,0
3706,RoyMarble,roymarble,0,0,1989,23,ATL,University of Iowa,2,29,194,55,32,12,0.257,0,0.594,6.7,1.9,1.1,0.4,-0.5,-0.122,-8.5,-0.3,StanKasten,stankasten,0,W,3740,10.25,148,10,1,0,0,0,0,0
3707,HaywoodeWorkman,haywoodeworkman,0,0,1989,49,ATL,Oral Roberts University,8,359,7202,1967,819,1410,0.419,0.323,0.764,20.1,5.5,2.3,3.9,10.7,0.071,-1.2,1.5,StanKasten,stankasten,0,W,3740,10.25,148,10,1,0,0,0,0,0
3708,RudyFernandez,rudyfernandez,0,0,2007,24,PHO,0,4,249,5965,2254,608,554,0.399,0.36,0.84,24,9.1,2.4,2.2,14.2,0.114,1.8,5.7,SteveKerr,stevekerr,1,W,1120,3.07,149,1,0,0,0,0,0,0
3709,AlandoTucker,alandotucker,0,0,2007,29,PHO,University of Wisconsin,3,51,426,211,49,16,0.423,0.294,0.783,8.4,4.1,1,0.3,0.4,0.045,-6.7,-0.5,SteveKerr,stevekerr,1,W,1120,3.07,149,1,1,0,0,0,0,0
3710,D.J.Strawberry,d.j.strawberry,0,0,2007,59,PHO,University of Maryland,1,33,270,73,28,30,0.315,0.24,0.474,8.2,2.2,0.8,0.9,-0.2,-0.031,-5.1,-0.2,SteveKerr,stevekerr,1,W,1120,3.07,149,1,1,0,0,0,0,0
3711,RobinLopez,robinlopez,0,0,2008,15,PHO,Stanford University,8,547,12082,4644,2949,349,0.533,0,0.764,22.1,8.5,5.4,0.6,34,0.135,0.7,8.2,SteveKerr,stevekerr,1,W,1120,3.07,149,2,1,0,0,0,0,0
3712,MalikHairston,malikhairston,0,0,2008,48,PHO,University of Oregon,2,62,472,149,77,29,0.512,0.167,0.514,7.6,2.4,1.2,0.5,0.8,0.086,-1.9,0,SteveKerr,stevekerr,1,W,1120,3.07,149,2,1,0,0,0,0,0
3713,EarlClark,earlclark,0,0,2009,14,PHO,University of Louisville,6,261,3630,1138,778,134,0.403,0.328,0.664,13.9,4.4,3,0.5,2.9,0.038,-3.6,-1.5,SteveKerr,stevekerr,1,W,1120,3.07,149,3,1,0,0,0,0,0
3714,TaylorGriffin,taylorgriffin,0,0,2009,48,PHO,University of Oklahoma,1,8,32,10,2,1,0.4,0,0.5,4,1.3,0.3,0.1,0,-0.039,-7.3,0,SteveKerr,stevekerr,1,W,1120,3.07,149,3,1,0,0,0,0,0
3715,EmirPreldzic,emirpreldzic,0,0,2009,57,PHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SteveKerr,stevekerr,1,W,1120,3.07,149,3,0,0,0,0,0,0
3716,GaniLawal,ganilawal,0,0,2010,46,PHO,Georgia Institute of Technology,1,1,2,0,0,0,0,0,0,2,0,0,0,0,-0.009,-4.9,0,SteveKerr,stevekerr,1,W,1120,3.07,149,4,1,0,0,0,0,0
3717,DwayneCollins,dwaynecollins,0,0,2010,60,PHO,University of Miami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SteveKerr,stevekerr,1,W,1120,3.07,149,4,1,0,0,0,0,0
3718,AlecKessler,aleckessler,0,0,1990,12,HOU,University of Georgia,4,210,2937,1084,751,81,0.426,0.417,0.744,14,5.2,3.6,0.4,2,0.033,-6.3,-3.2,StevePatterson,stevepatterson,1,W,1449,3.97,150,1,1,0,0,0,0,0
3719,JohnTurner,johnturner,0,0,1991,20,HOU,Phillips University,1,42,345,117,78,12,0.439,0,0.525,8.2,2.8,1.9,0.3,-0.1,-0.021,-7.4,-0.5,StevePatterson,stevepatterson,1,W,1449,3.97,150,2,1,0,0,0,0,0
3720,KeithHughes,keithhughes,0,0,1991,47,HOU,Rutgers University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StevePatterson,stevepatterson,1,W,1449,3.97,150,2,1,0,0,0,0,0
3721,ZanTabak,zantabak,0,0,1991,51,HOU,0,6,247,3607,1233,883,165,0.506,0,0.525,14.6,5,3.6,0.7,2.4,0.032,-4.4,-2.2,StevePatterson,stevepatterson,1,W,1449,3.97,150,2,0,0,0,0,0,0
3722,RobertHorry,roberthorry,0,0,1992,11,HOU,University of Alabama,16,1107,27069,7715,5269,2343,0.425,0.341,0.726,24.5,7,4.8,2.1,66.3,0.118,2.7,32,StevePatterson,stevepatterson,1,W,1449,3.97,150,3,1,0,0,0,0,0
3723,PopeyeJones,popeyejones,0,0,1992,41,HOU,Murray State University,11,535,12579,3726,3981,696,0.447,0.281,0.751,23.5,7,7.4,1.3,22,0.084,-1.1,2.8,StevePatterson,stevepatterson,1,W,1449,3.97,150,3,1,0,0,0,0,0
3724,CurtisBlair,curtisblair,0,0,1992,53,HOU,University of Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StevePatterson,stevepatterson,1,W,1449,3.97,150,3,1,0,0,0,0,0
3725,SamCassell,samcassell,1,1,1993,24,HOU,Florida State University,15,993,29812,15635,3221,5939,0.454,0.331,0.861,30,15.7,3.2,6,87.5,0.141,1.4,25.4,StevePatterson,stevepatterson,1,W,1449,3.97,150,4,1,0,0,0,0,0
3726,RichardPetruska,richardpetruska,0,0,1993,46,HOU,"University of California, Los Angeles",1,22,92,53,31,1,0.435,0.467,0.75,4.2,2.4,1.4,0,0,-0.014,-10.8,-0.2,StevePatterson,stevepatterson,1,W,1449,3.97,150,4,1,0,0,0,0,0
3727,MarceloNicola,marcelonicola,0,0,1993,50,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StevePatterson,stevepatterson,1,W,1449,3.97,150,4,0,0,0,0,0,0
3728,TyrusThomas,tyrusthomas,0,0,2006,4,POR,Louisiana State University,8,402,7932,3093,1938,347,0.438,0.235,0.732,19.7,7.7,4.8,0.9,13,0.078,-1.1,1.7,StevePatterson,stevepatterson,1,W,275,0.75,150,5,1,0,0,0,0,0
3729,JoelFreeland,joelfreeland,0,0,2006,30,POR,0,3,151,1821,477,518,65,0.459,0,0.728,12.1,3.2,3.4,0.4,3.2,0.084,-2.5,-0.2,StevePatterson,stevepatterson,1,W,275,0.75,150,5,0,0,0,0,0,0
3730,JamesWhite,jameswhite,0,0,2006,31,POR,University of Cincinnati,3,67,583,182,68,35,0.438,0.34,0.676,8.7,2.7,1,0.5,0.8,0.062,-3.4,-0.2,StevePatterson,stevepatterson,1,W,275,0.75,150,5,1,0,0,0,0,0
3731,JeffLamp,jefflamp,0,0,1981,15,POR,University of Virginia,6,291,3471,1495,437,269,0.47,0.222,0.841,11.9,5.1,1.5,0.9,5.2,0.072,-3.3,-1.2,StuInman,stuinman,1,W,1690,4.63,151,1,1,0,0,0,0,0
3732,DarnellValentine,darnellvalentine,0,0,1981,16,POR,University of Kansas,9,620,14395,5400,1318,3080,0.437,0.261,0.787,23.2,8.7,2.1,5,22.1,0.074,-1.4,2.3,StuInman,stuinman,1,W,1690,4.63,151,1,1,0,0,0,0,0
3733,BrianJackson,brianjackson,0,0,1981,26,POR,Utah State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,1,1,0,0,0,0,0
3734,DerekHolcomb,derekholcomb,0,0,1981,50,POR,University of Illinois at Urbana-Champaign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,1,1,0,0,0,0,0
3735,PeturGudmundsson,peturgudmundsson,0,0,1981,61,POR,University of Washington,4,150,2060,693,563,153,0.494,0.5,0.754,13.7,4.6,3.8,1,2.1,0.05,-2.8,-0.4,StuInman,stuinman,1,W,1690,4.63,151,1,1,0,0,0,0,0
3736,PeteVerhoeven,peteverhoeven,0,0,1981,85,POR,"California State University, Fresno",6,282,3220,1000,641,152,0.505,0.25,0.689,11.4,3.5,2.3,0.5,5.2,0.078,-1.3,0.6,StuInman,stuinman,1,W,1690,4.63,151,1,1,0,0,0,0,0
3737,HerbAndrew,herbandrew,0,0,1981,107,POR,University of South Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,1,1,0,0,0,0,0
3738,RoshernArnie,roshernarnie,0,0,1981,131,POR,University of Texas at El Paso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,1,1,0,0,0,0,0
3739,JuliusWayne,juliuswayne,0,0,1981,153,POR,University of Texas at El Paso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,1,1,0,0,0,0,0
3740,JohnSmith,johnsmith,0,0,1981,176,POR,Saint Joseph's University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,1,1,0,0,0,0,0
3741,SidWilliams,sidwilliams,0,0,1981,196,POR,San Jose State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,1,1,0,0,0,0,0
3742,SteveCochran,stevecochran,0,0,1981,217,POR,Lewis and Clark College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,1,1,0,0,0,0,0
3743,FatLever,fatlever,1,2,1982,11,POR,Arizona State University,11,752,23814,10433,4523,4696,0.447,0.31,0.771,31.7,13.9,6,6.2,61.2,0.123,3.6,33.7,StuInman,stuinman,1,W,1690,4.63,151,2,1,0,0,0,0,0
3744,LintonTownes,lintontownes,0,0,1982,33,POR,James Madison University,3,60,543,257,67,32,0.44,0.36,0.75,9.1,4.3,1.1,0.5,0.6,0.057,-3.8,-0.2,StuInman,stuinman,1,W,1690,4.63,151,2,1,0,0,0,0,0
3745,AudieNorris,audienorris,0,0,1982,37,POR,Jackson State University,3,187,2585,819,576,147,0.511,0,0.662,13.8,4.4,3.1,0.8,2.9,0.054,-2.3,-0.2,StuInman,stuinman,1,W,1690,4.63,151,2,1,0,0,0,0,0
3746,PhillipLockett,philliplockett,0,0,1982,66,POR,University of Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,2,1,0,0,0,0,0
3747,EricSmith,ericsmith,0,0,1982,79,POR,Georgetown University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,2,1,0,0,0,0,0
3748,CherokeeRhone,cherokeerhone,0,0,1982,103,POR,Centenary College of Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,2,1,0,0,0,0,0
3749,LeoCunningham,leocunningham,0,0,1982,125,POR,Utah State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,2,1,0,0,0,0,0
3750,TerryLong,terrylong,0,0,1982,149,POR,Lamar University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,2,1,0,0,0,0,0
3751,DavePorter,daveporter,0,0,1982,171,POR,Western Oregon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,2,1,0,0,0,0,0
3752,MarkDearborn,markdearborn,0,0,1982,195,POR,Saint Joseph's University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,2,1,0,0,0,0,0
3753,GrantTaylor,granttaylor,0,0,1982,215,POR,"University of California, Irvine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,2,1,0,0,0,0,0
3754,ClydeDrexler,clydedrexler,5,10,1983,14,POR,University of Houston,15,1086,37537,22195,6677,6125,0.472,0.318,0.788,34.6,20.4,6.1,5.6,135.6,0.173,6,75.6,StuInman,stuinman,1,W,1690,4.63,151,3,1,0,0,0,0,0
3755,GranvilleWaiters,granvillewaiters,0,0,1983,39,POR,Ohio State University,5,249,2547,606,540,121,0.458,0,0.559,10.2,2.4,2.2,0.5,1.9,0.036,-3,-0.6,StuInman,stuinman,1,W,1690,4.63,151,3,1,0,0,0,0,0
3756,TomPiotrowski,tompiotrowski,0,0,1983,62,POR,La Salle University,1,18,78,30,16,5,0.462,0,1,4.3,1.7,0.9,0.3,0.1,0.07,-4,0,StuInman,stuinman,1,W,1690,4.63,151,3,1,0,0,0,0,0
3757,TimDunham,timdunham,0,0,1983,85,POR,Chaminade University of Honolulu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,3,1,0,0,0,0,0
3758,GaryMonroe,garymonroe,0,0,1983,108,POR,Wright State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,3,1,0,0,0,0,0
3759,DerrickPope,derrickpope,0,0,1983,131,POR,University of Montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,3,1,0,0,0,0,0
3760,PaulLittle,paullittle,0,0,1983,154,POR,University of Pennsylvania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,3,1,0,0,0,0,0
3761,FrankSmith,franksmith,0,0,1983,177,POR,University of Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,3,1,0,0,0,0,0
3762,PhilHopson,philhopson,0,0,1983,199,POR,University of Idaho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,3,1,0,0,0,0,0
3763,RussChristianson,russchristianson,0,0,1983,220,POR,East Oregon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,3,1,0,0,0,0,0
3764,SamBowie,sambowie,0,0,1984,2,POR,University of Kentucky,10,511,14098,5564,3845,1075,0.452,0.302,0.748,27.6,10.9,7.5,2.1,26.9,0.091,0,7.2,StuInman,stuinman,1,W,1690,4.63,151,4,1,0,0,0,0,0
3765,BernardThompson,bernardthompson,0,0,1984,19,POR,"California State University, Fresno",5,204,2935,1078,352,266,0.439,0,0.789,14.4,5.3,1.7,1.3,3.4,0.056,-2.6,-0.5,StuInman,stuinman,1,W,1690,4.63,151,4,1,0,0,0,0,0
3766,VictorFleming,victorfleming,0,0,1984,26,POR,Xavier University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,4,1,0,0,0,0,0
3767,SteveColter,stevecolter,0,0,1984,33,POR,New Mexico State University,8,526,9570,3319,1051,1482,0.448,0.289,0.778,18.2,6.3,2,2.8,17.3,0.087,-1.2,2,StuInman,stuinman,1,W,1690,4.63,151,4,1,0,0,0,0,0
3768,JeromeKersey,jeromekersey,0,0,1984,46,POR,Longwood University,17,1153,28115,11825,6339,2134,0.465,0.201,0.69,24.4,10.3,5.5,1.9,69.5,0.119,1.8,26.6,StuInman,stuinman,1,W,1690,4.63,151,4,1,0,0,0,0,0
3769,TimKearney,timkearney,0,0,1984,65,POR,West Virginia University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,4,1,0,0,0,0,0
3770,BrettApplegate,brettapplegate,0,0,1984,88,POR,Brigham Young University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,4,1,0,0,0,0,0
3771,MikeWhitmarsh,mikewhitmarsh,0,0,1984,111,POR,University of San Diego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,4,1,0,0,0,0,0
3772,LanceBall,lanceball,0,0,1984,134,POR,Western Oregon University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,4,1,0,0,0,0,0
3773,VictorAnger,victoranger,0,0,1984,157,POR,Pepperdine University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,4,1,0,0,0,0,0
3774,SteveFlint,steveflint,0,0,1984,180,POR,"University of California, San Diego",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,4,1,0,0,0,0,0
3775,DennisBlack,dennisblack,0,0,1984,202,POR,University of Portland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,4,1,0,0,0,0,0
3776,RandyDunn,randydunn,0,0,1984,224,POR,George Fox University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,4,1,0,0,0,0,0
3777,TerryPorter,terryporter,0,0,1985,24,POR,University of Wisconsin-Stevens Point,17,1274,35354,15586,3872,7160,0.463,0.386,0.836,27.8,12.2,3,5.6,110.4,0.15,2,35.9,StuInman,stuinman,1,W,1690,4.63,151,5,1,0,0,0,0,0
3778,MikeSmrek,mikesmrek,0,0,1985,25,POR,Canisius College,7,194,1890,554,422,49,0.431,0,0.617,9.7,2.9,2.2,0.3,0.7,0.018,-5,-1.4,StuInman,stuinman,1,W,1690,4.63,151,5,1,0,0,0,0,0
3779,GeorgeMontgomery,georgemontgomery,0,0,1985,39,POR,University of Illinois at Urbana-Champaign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,5,1,0,0,0,0,0
3780,PerryYoung,perryyoung,0,0,1985,61,POR,Virginia Polytechnic Institute and State University,1,9,72,13,8,7,0.286,0,0.5,8,1.4,0.9,0.8,-0.1,-0.047,-6,-0.1,StuInman,stuinman,1,W,1690,4.63,151,5,1,0,0,0,0,0
3781,JoeAtkinson,joeatkinson,0,0,1985,85,POR,Oklahoma State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,5,1,0,0,0,0,0
3782,JamesAnderson,jamesanderson,0,0,1985,107,POR,Union College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,5,1,0,0,0,0,0
3783,CurtisMoore,curtismoore,0,0,1985,131,POR,University of Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,5,1,0,0,0,0,0
3784,MarkOwen,markowen,0,0,1985,153,POR,Albertson College of Idaho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuInman,stuinman,1,W,1690,4.63,151,5,1,0,0,0,0,0
3785,BryantReeves,bryantreeves,0,0,1995,6,MEM,Oklahoma State University,6,395,12071,4945,2745,623,0.475,0.074,0.703,30.6,12.5,6.9,1.6,13,0.052,-2.6,-1.8,StuJackson,stujackson,0,AA,2320,6.36,152,1,1,0,0,0,0,0
3786,LawrenceMoten,lawrencemoten,0,0,1995,36,MEM,Syracuse University,3,119,1814,747,181,182,0.408,0.299,0.652,15.2,6.3,1.5,1.5,0,0.001,-3.7,-0.8,StuJackson,stujackson,0,AA,2320,6.36,152,1,1,0,0,0,0,0
3787,ShareefAbdur-Rahim,shareefabdur-rahim,0,0,1996,3,MEM,University of California,12,830,28882,15028,6239,2109,0.472,0.297,0.81,34.8,18.1,7.5,2.5,71.2,0.118,0.9,21.1,StuJackson,stujackson,0,AA,2320,6.36,152,2,1,0,0,0,0,0
3788,RoyRogers,royrogers,0,0,1996,22,MEM,University of Alabama,3,137,2309,652,483,57,0.483,0.5,0.532,16.9,4.8,3.5,0.4,1.7,0.035,-3.3,-0.7,StuJackson,stujackson,0,AA,2320,6.36,152,2,1,0,0,0,0,0
3789,ChrisRobinson,chrisrobinson,0,0,1996,51,MEM,Western Kentucky University,2,76,1095,350,117,104,0.376,0.374,0.571,14.4,4.6,1.5,1.4,-0.1,-0.003,-4.1,-0.6,StuJackson,stujackson,0,AA,2320,6.36,152,2,1,0,0,0,0,0
3790,AntonioDaniels,antoniodaniels,0,0,1997,4,MEM,Bowling Green State University,13,872,19671,6623,1613,2934,0.444,0.311,0.793,22.6,7.6,1.8,3.4,47,0.115,-1.2,4.1,StuJackson,stujackson,0,AA,2320,6.36,152,3,1,0,0,0,0,0
3791,C.J.Bruton,c.j.bruton,0,0,1997,52,MEM,Indian Hills Community College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuJackson,stujackson,0,AA,2320,6.36,152,3,1,0,0,0,0,0
3792,MikeBibby,mikebibby,0,0,1998,2,MEM,University of Arizona,14,1001,33962,14698,3103,5517,0.436,0.379,0.802,33.9,14.7,3.1,5.5,73.2,0.104,0.5,21.2,StuJackson,stujackson,0,AA,2320,6.36,152,4,1,0,0,0,0,0
3793,J.R.Henderson,j.r.henderson,0,0,1998,56,MEM,"University of California, Los Angeles",1,30,331,97,47,22,0.365,0.4,0.556,11,3.2,1.6,0.7,-0.2,-0.025,-6.1,-0.3,StuJackson,stujackson,0,AA,2320,6.36,152,4,1,0,0,0,0,0
3794,SteveFrancis,stevefrancis,0,0,1999,2,MEM,University of Maryland,9,576,21632,10446,3215,3473,0.429,0.341,0.797,37.6,18.1,5.6,6,54.1,0.12,3.2,28.2,StuJackson,stujackson,0,AA,2320,6.36,152,5,1,0,0,0,0,0
3795,ObinnaEkezie,obinnaekezie,0,0,1999,37,MEM,University of Maryland,4,143,1516,510,383,31,0.423,0,0.72,10.6,3.6,2.7,0.2,1.7,0.054,-6.1,-1.5,StuJackson,stujackson,0,AA,2320,6.36,152,5,1,0,0,0,0,0
3796,AntwainSmith,antwainsmith,0,0,1999,51,MEM,Saint Paul's College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StuJackson,stujackson,0,AA,2320,6.36,152,5,1,0,0,0,0,0
3797,TomChambers,tomchambers,2,4,1981,8,LAC,University of Utah,16,1107,33922,20049,6703,2283,0.468,0.307,0.807,30.6,18.1,6.1,2.1,79,0.112,-0.5,13.2,TedPodleski,tedpodleski,0,W,628,1.72,153,1,1,0,0,0,0,0
3798,JimSmith,jimsmith,0,0,1981,54,LAC,Ohio State University,2,76,876,219,187,46,0.514,0,0.461,11.5,2.9,2.5,0.6,0.7,0.037,-1.9,0,TedPodleski,tedpodleski,0,W,628,1.72,153,1,1,0,0,0,0,0
3799,LeeRaker,leeraker,0,0,1981,77,LAC,University of Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TedPodleski,tedpodleski,0,W,628,1.72,153,1,1,0,0,0,0,0
3800,DennisIsbell,dennisisbell,0,0,1981,100,LAC,University of Memphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TedPodleski,tedpodleski,0,W,628,1.72,153,1,1,0,0,0,0,0
3801,MikePepper,mikepepper,0,0,1981,123,LAC,University of North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TedPodleski,tedpodleski,0,W,628,1.72,153,1,1,0,0,0,0,0
3802,RandyJohnson,randyjohnson,0,0,1981,146,LAC,University of Southern Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TedPodleski,tedpodleski,0,W,628,1.72,153,1,1,0,0,0,0,0
3803,ToddHaynes,toddhaynes,0,0,1981,168,LAC,Davidson College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TedPodleski,tedpodleski,0,W,628,1.72,153,1,1,0,0,0,0,0
3804,ArtJones,artjones,0,0,1981,190,LAC,North Carolina State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TedPodleski,tedpodleski,0,W,628,1.72,153,1,1,0,0,0,0,0
